district_id,state_id,district_name,session_date,total,planned,ongoing,completed
443,25,Phek,2021-05-08,0,0,0,0
443,25,Phek,2021-05-09,0,0,0,0
443,25,Phek,2021-05-10,5,0,4,1
443,25,Phek,2021-05-11,4,0,3,1
443,25,Phek,2021-05-12,6,0,3,3
443,25,Phek,2021-05-13,7,0,4,3
443,25,Phek,2021-05-14,6,0,3,3
443,25,Phek,2021-05-15,1,0,0,1
443,25,Phek,2021-05-16,1,1,0,0
443,25,Phek,2021-05-17,6,1,3,2
443,25,Phek,2021-05-18,5,1,2,2
443,25,Phek,2021-05-19,5,1,1,3
443,25,Phek,2021-05-20,6,1,4,1
443,25,Phek,2021-05-21,2,0,2,0
443,25,Phek,2021-05-22,1,0,0,1
443,25,Phek,2021-05-24,8,0,5,3
443,25,Phek,2021-05-25,4,0,3,1
411,22,Pherzawl,2021-04-26,1,0,0,1
411,22,Pherzawl,2021-04-27,5,3,0,2
411,22,Pherzawl,2021-04-28,3,1,0,2
411,22,Pherzawl,2021-04-29,5,2,0,3
411,22,Pherzawl,2021-04-30,1,0,0,1
411,22,Pherzawl,2021-05-01,1,0,0,1
411,22,Pherzawl,2021-05-02,1,1,0,0
411,22,Pherzawl,2021-05-03,2,0,2,0
411,22,Pherzawl,2021-05-04,5,4,0,1
411,22,Pherzawl,2021-05-06,3,0,0,3
411,22,Pherzawl,2021-05-07,1,0,0,1
411,22,Pherzawl,2021-05-08,1,0,0,1
411,22,Pherzawl,2021-05-10,3,2,0,1
411,22,Pherzawl,2021-05-11,1,0,0,1
411,22,Pherzawl,2021-05-12,3,1,0,2
411,22,Pherzawl,2021-05-13,4,3,0,1
411,22,Pherzawl,2021-05-15,5,5,0,0
411,22,Pherzawl,2021-05-16,2,1,0,1
411,22,Pherzawl,2021-05-17,2,1,1,0
411,22,Pherzawl,2021-05-18,4,3,0,1
411,22,Pherzawl,2021-05-19,3,0,0,3
411,22,Pherzawl,2021-05-20,1,1,0,0
411,22,Pherzawl,2021-05-21,1,0,0,1
411,22,Pherzawl,2021-05-22,2,2,0,0
411,22,Pherzawl,2021-05-24,4,0,1,3
411,22,Pherzawl,2021-05-25,4,1,0,3
680,34,Pilibhit,2021-04-26,58,57,0,1
680,34,Pilibhit,2021-04-27,63,18,4,41
680,34,Pilibhit,2021-04-28,64,27,4,33
680,34,Pilibhit,2021-04-29,66,2,8,56
680,34,Pilibhit,2021-04-30,66,0,4,62
680,34,Pilibhit,2021-05-01,62,0,3,59
680,34,Pilibhit,2021-05-02,0,0,0,0
680,34,Pilibhit,2021-05-03,62,0,20,42
680,34,Pilibhit,2021-05-04,62,2,5,55
680,34,Pilibhit,2021-05-05,62,3,6,53
680,34,Pilibhit,2021-05-06,63,3,7,53
680,34,Pilibhit,2021-05-07,62,2,5,55
680,34,Pilibhit,2021-05-08,62,15,4,43
680,34,Pilibhit,2021-05-09,0,0,0,0
680,34,Pilibhit,2021-05-10,62,16,1,45
680,34,Pilibhit,2021-05-11,61,35,2,24
680,34,Pilibhit,2021-05-12,62,1,7,54
680,34,Pilibhit,2021-05-13,62,0,7,55
680,34,Pilibhit,2021-05-14,62,35,1,26
680,34,Pilibhit,2021-05-15,62,35,1,26
680,34,Pilibhit,2021-05-16,1,1,0,0
680,34,Pilibhit,2021-05-17,34,1,3,30
680,34,Pilibhit,2021-05-18,33,1,5,27
680,34,Pilibhit,2021-05-19,48,14,2,32
680,34,Pilibhit,2021-05-20,49,16,1,32
680,34,Pilibhit,2021-05-21,49,17,3,29
680,34,Pilibhit,2021-05-22,49,17,7,25
680,34,Pilibhit,2021-05-23,0,0,0,0
680,34,Pilibhit,2021-05-24,41,6,3,32
680,34,Pilibhit,2021-05-25,40,4,3,33
706,35,Pithoragarh,2021-04-26,32,2,4,26
706,35,Pithoragarh,2021-04-27,31,2,0,29
706,35,Pithoragarh,2021-04-28,33,8,3,22
706,35,Pithoragarh,2021-04-29,34,11,2,21
706,35,Pithoragarh,2021-04-30,33,12,4,17
706,35,Pithoragarh,2021-05-01,32,12,2,18
706,35,Pithoragarh,2021-05-02,33,16,0,17
706,35,Pithoragarh,2021-05-03,33,17,2,14
706,35,Pithoragarh,2021-05-04,33,16,2,15
706,35,Pithoragarh,2021-05-05,33,11,2,20
706,35,Pithoragarh,2021-05-06,36,1,2,33
706,35,Pithoragarh,2021-05-07,36,1,2,33
706,35,Pithoragarh,2021-05-08,35,6,5,24
706,35,Pithoragarh,2021-05-09,36,17,3,16
706,35,Pithoragarh,2021-05-10,41,9,3,29
706,35,Pithoragarh,2021-05-11,38,8,1,29
706,35,Pithoragarh,2021-05-12,42,10,1,31
706,35,Pithoragarh,2021-05-13,44,14,5,25
706,35,Pithoragarh,2021-05-14,43,18,2,23
706,35,Pithoragarh,2021-05-15,44,11,0,33
706,35,Pithoragarh,2021-05-16,30,14,1,15
706,35,Pithoragarh,2021-05-17,34,13,3,18
706,35,Pithoragarh,2021-05-18,35,14,1,20
706,35,Pithoragarh,2021-05-19,21,1,1,19
706,35,Pithoragarh,2021-05-20,19,0,2,17
706,35,Pithoragarh,2021-05-21,18,0,4,14
706,35,Pithoragarh,2021-05-22,15,0,0,15
706,35,Pithoragarh,2021-05-23,0,0,0,0
706,35,Pithoragarh,2021-05-24,33,10,2,21
706,35,Pithoragarh,2021-05-25,35,9,3,23
575,31,Poonamallee,2021-04-26,28,1,26,1
575,31,Poonamallee,2021-04-27,29,2,23,4
575,31,Poonamallee,2021-04-28,31,3,25,3
575,31,Poonamallee,2021-04-29,29,3,24,2
575,31,Poonamallee,2021-04-30,30,4,23,3
575,31,Poonamallee,2021-05-01,17,1,16,0
575,31,Poonamallee,2021-05-02,15,12,3,0
575,31,Poonamallee,2021-05-03,19,0,17,2
575,31,Poonamallee,2021-05-04,18,1,15,2
575,31,Poonamallee,2021-05-05,23,3,18,2
575,31,Poonamallee,2021-05-06,19,0,17,2
575,31,Poonamallee,2021-05-07,22,3,16,3
575,31,Poonamallee,2021-05-08,9,1,8,0
575,31,Poonamallee,2021-05-09,16,11,5,0
575,31,Poonamallee,2021-05-10,18,0,17,1
575,31,Poonamallee,2021-05-11,17,1,15,1
575,31,Poonamallee,2021-05-12,20,0,17,3
575,31,Poonamallee,2021-05-13,21,3,11,7
575,31,Poonamallee,2021-05-14,17,3,8,6
575,31,Poonamallee,2021-05-15,18,4,10,4
575,31,Poonamallee,2021-05-16,14,1,10,3
575,31,Poonamallee,2021-05-17,17,1,14,2
575,31,Poonamallee,2021-05-18,18,1,12,5
575,31,Poonamallee,2021-05-19,18,1,11,6
575,31,Poonamallee,2021-05-20,18,1,9,8
575,31,Poonamallee,2021-05-21,16,1,12,3
575,31,Poonamallee,2021-05-22,19,3,10,6
575,31,Poonamallee,2021-05-23,19,10,5,4
575,31,Poonamallee,2021-05-24,26,5,15,6
575,31,Poonamallee,2021-05-25,25,5,17,3
238,14,Poonch,2021-04-26,70,24,20,26
238,14,Poonch,2021-04-27,69,24,19,26
238,14,Poonch,2021-04-28,67,23,23,21
238,14,Poonch,2021-04-29,68,19,26,23
238,14,Poonch,2021-04-30,69,24,23,22
238,14,Poonch,2021-05-01,69,26,19,24
238,14,Poonch,2021-05-02,66,33,15,18
238,14,Poonch,2021-05-03,71,21,36,14
238,14,Poonch,2021-05-04,59,22,16,21
238,14,Poonch,2021-05-05,60,21,22,17
238,14,Poonch,2021-05-06,65,17,26,22
238,14,Poonch,2021-05-07,68,27,20,21
238,14,Poonch,2021-05-08,70,23,24,23
238,14,Poonch,2021-05-09,69,46,9,14
238,14,Poonch,2021-05-10,69,25,20,24
238,14,Poonch,2021-05-11,65,20,24,21
238,14,Poonch,2021-05-12,62,20,21,21
238,14,Poonch,2021-05-13,63,51,7,5
238,14,Poonch,2021-05-14,64,25,22,17
238,14,Poonch,2021-05-15,68,19,19,30
238,14,Poonch,2021-05-16,67,35,17,15
238,14,Poonch,2021-05-17,67,18,22,27
238,14,Poonch,2021-05-18,70,13,25,32
238,14,Poonch,2021-05-19,71,18,27,26
238,14,Poonch,2021-05-20,72,21,28,23
238,14,Poonch,2021-05-21,68,23,21,24
238,14,Poonch,2021-05-22,73,19,30,24
238,14,Poonch,2021-05-23,73,32,23,18
238,14,Poonch,2021-05-24,73,16,29,28
238,14,Poonch,2021-05-25,71,33,22,16
172,11,Porbandar,2021-04-26,42,1,15,26
172,11,Porbandar,2021-04-27,39,0,10,29
172,11,Porbandar,2021-04-28,41,1,8,32
172,11,Porbandar,2021-04-29,57,1,17,39
172,11,Porbandar,2021-04-30,49,2,13,34
172,11,Porbandar,2021-05-01,44,0,8,36
172,11,Porbandar,2021-05-02,47,2,14,31
172,11,Porbandar,2021-05-03,60,0,20,40
172,11,Porbandar,2021-05-04,58,1,15,42
172,11,Porbandar,2021-05-05,19,1,1,17
172,11,Porbandar,2021-05-06,68,0,14,54
172,11,Porbandar,2021-05-07,61,0,4,57
172,11,Porbandar,2021-05-08,51,1,1,49
172,11,Porbandar,2021-05-09,27,1,3,23
172,11,Porbandar,2021-05-10,49,0,6,43
172,11,Porbandar,2021-05-11,60,0,2,58
172,11,Porbandar,2021-05-12,24,1,2,21
172,11,Porbandar,2021-05-13,38,0,6,32
172,11,Porbandar,2021-05-14,0,0,0,0
172,11,Porbandar,2021-05-15,0,0,0,0
172,11,Porbandar,2021-05-16,0,0,0,0
172,11,Porbandar,2021-05-17,0,0,0,0
172,11,Porbandar,2021-05-18,0,0,0,0
172,11,Porbandar,2021-05-19,0,0,0,0
172,11,Porbandar,2021-05-20,4,0,0,4
172,11,Porbandar,2021-05-21,5,0,2,3
172,11,Porbandar,2021-05-22,8,1,0,7
172,11,Porbandar,2021-05-23,5,0,1,4
172,11,Porbandar,2021-05-24,5,0,1,4
172,11,Porbandar,2021-05-25,5,0,1,4
12,2,Prakasam,2021-04-26,135,18,54,63
12,2,Prakasam,2021-04-27,135,31,51,53
12,2,Prakasam,2021-04-28,164,65,50,49
12,2,Prakasam,2021-04-29,154,89,27,38
12,2,Prakasam,2021-04-30,163,44,57,62
12,2,Prakasam,2021-05-01,128,47,38,43
12,2,Prakasam,2021-05-02,1,1,0,0
12,2,Prakasam,2021-05-03,120,83,27,10
12,2,Prakasam,2021-05-04,118,104,7,7
12,2,Prakasam,2021-05-05,119,10,52,57
12,2,Prakasam,2021-05-06,107,27,32,48
12,2,Prakasam,2021-05-07,126,16,52,58
12,2,Prakasam,2021-05-08,154,22,57,75
12,2,Prakasam,2021-05-09,0,0,0,0
12,2,Prakasam,2021-05-10,0,0,0,0
12,2,Prakasam,2021-05-11,0,0,0,0
12,2,Prakasam,2021-05-12,4,3,1,0
12,2,Prakasam,2021-05-13,72,1,35,36
12,2,Prakasam,2021-05-14,66,15,25,26
12,2,Prakasam,2021-05-15,66,32,17,17
12,2,Prakasam,2021-05-16,108,42,38,28
12,2,Prakasam,2021-05-17,113,51,37,25
12,2,Prakasam,2021-05-18,118,56,37,25
12,2,Prakasam,2021-05-19,89,29,37,23
12,2,Prakasam,2021-05-20,81,27,36,18
12,2,Prakasam,2021-05-21,79,28,31,20
12,2,Prakasam,2021-05-22,65,21,21,23
12,2,Prakasam,2021-05-23,5,2,2,1
12,2,Prakasam,2021-05-24,71,1,34,36
12,2,Prakasam,2021-05-25,76,4,37,35
522,29,Pratapgarh,2021-04-26,41,8,24,9
522,29,Pratapgarh,2021-04-27,41,10,27,4
522,29,Pratapgarh,2021-04-28,40,16,18,6
522,29,Pratapgarh,2021-04-29,41,21,17,3
522,29,Pratapgarh,2021-04-30,41,24,15,2
522,29,Pratapgarh,2021-05-01,40,26,13,1
522,29,Pratapgarh,2021-05-02,39,33,6,0
522,29,Pratapgarh,2021-05-03,38,25,10,3
522,29,Pratapgarh,2021-05-04,40,26,7,7
522,29,Pratapgarh,2021-05-05,40,25,11,4
522,29,Pratapgarh,2021-05-06,40,24,13,3
522,29,Pratapgarh,2021-05-07,41,24,12,5
522,29,Pratapgarh,2021-05-08,40,17,16,7
522,29,Pratapgarh,2021-05-09,5,0,5,0
522,29,Pratapgarh,2021-05-10,42,16,17,9
522,29,Pratapgarh,2021-05-11,47,19,22,6
522,29,Pratapgarh,2021-05-12,42,13,24,5
522,29,Pratapgarh,2021-05-13,46,17,24,5
522,29,Pratapgarh,2021-05-14,11,6,5,0
522,29,Pratapgarh,2021-05-15,73,37,27,9
522,29,Pratapgarh,2021-05-17,51,8,35,8
522,29,Pratapgarh,2021-05-18,47,16,26,5
522,29,Pratapgarh,2021-05-19,44,27,16,1
522,29,Pratapgarh,2021-05-20,42,33,9,0
522,29,Pratapgarh,2021-05-21,42,32,10,0
522,29,Pratapgarh,2021-05-22,46,18,22,6
522,29,Pratapgarh,2021-05-23,8,1,5,2
522,29,Pratapgarh,2021-05-24,48,13,22,13
522,29,Pratapgarh,2021-05-25,48,18,21,9
682,34,Pratapgarh,2021-04-26,142,33,46,63
682,34,Pratapgarh,2021-04-27,137,47,50,40
682,34,Pratapgarh,2021-04-28,143,62,45,36
682,34,Pratapgarh,2021-04-29,145,27,73,45
682,34,Pratapgarh,2021-04-30,145,37,70,38
682,34,Pratapgarh,2021-05-01,143,52,43,48
682,34,Pratapgarh,2021-05-02,2,2,0,0
682,34,Pratapgarh,2021-05-03,143,46,58,39
682,34,Pratapgarh,2021-05-04,142,40,41,61
682,34,Pratapgarh,2021-05-05,143,46,46,51
682,34,Pratapgarh,2021-05-06,141,41,33,67
682,34,Pratapgarh,2021-05-07,134,39,37,58
682,34,Pratapgarh,2021-05-08,141,64,27,50
682,34,Pratapgarh,2021-05-09,3,3,0,0
682,34,Pratapgarh,2021-05-10,142,69,31,42
682,34,Pratapgarh,2021-05-11,143,79,17,47
682,34,Pratapgarh,2021-05-12,132,40,33,59
682,34,Pratapgarh,2021-05-13,131,28,10,93
682,34,Pratapgarh,2021-05-14,143,74,2,67
682,34,Pratapgarh,2021-05-15,143,88,2,53
682,34,Pratapgarh,2021-05-16,8,8,0,0
682,34,Pratapgarh,2021-05-17,135,38,26,71
682,34,Pratapgarh,2021-05-18,143,79,23,41
682,34,Pratapgarh,2021-05-19,142,80,33,29
682,34,Pratapgarh,2021-05-20,143,76,24,43
682,34,Pratapgarh,2021-05-21,143,84,4,55
682,34,Pratapgarh,2021-05-22,141,77,14,50
682,34,Pratapgarh,2021-05-23,5,4,0,1
682,34,Pratapgarh,2021-05-24,140,41,27,72
682,34,Pratapgarh,2021-05-25,141,57,24,60
624,34,Prayagraj,2021-04-26,120,24,29,67
624,34,Prayagraj,2021-04-27,122,31,30,61
624,34,Prayagraj,2021-04-28,139,38,39,62
624,34,Prayagraj,2021-04-29,113,27,28,58
624,34,Prayagraj,2021-04-30,122,22,38,62
624,34,Prayagraj,2021-05-01,111,20,39,52
624,34,Prayagraj,2021-05-02,2,2,0,0
624,34,Prayagraj,2021-05-03,111,17,42,52
624,34,Prayagraj,2021-05-04,113,20,28,65
624,34,Prayagraj,2021-05-05,116,25,28,63
624,34,Prayagraj,2021-05-06,110,17,28,65
624,34,Prayagraj,2021-05-07,113,18,31,64
624,34,Prayagraj,2021-05-08,112,16,36,60
624,34,Prayagraj,2021-05-09,2,2,0,0
624,34,Prayagraj,2021-05-10,60,2,20,38
624,34,Prayagraj,2021-05-11,59,3,18,38
624,34,Prayagraj,2021-05-12,118,21,26,71
624,34,Prayagraj,2021-05-13,123,17,29,77
624,34,Prayagraj,2021-05-14,61,1,12,48
624,34,Prayagraj,2021-05-15,67,5,14,48
624,34,Prayagraj,2021-05-16,0,0,0,0
624,34,Prayagraj,2021-05-17,79,2,26,51
624,34,Prayagraj,2021-05-18,72,5,19,48
624,34,Prayagraj,2021-05-19,135,20,38,77
624,34,Prayagraj,2021-05-20,132,14,43,75
624,34,Prayagraj,2021-05-21,70,0,27,43
624,34,Prayagraj,2021-05-22,50,0,9,41
624,34,Prayagraj,2021-05-23,0,0,0,0
624,34,Prayagraj,2021-05-24,71,1,28,42
624,34,Prayagraj,2021-05-25,88,3,39,46
475,27,Puducherry,2021-04-26,41,3,15,23
475,27,Puducherry,2021-04-27,40,3,15,22
475,27,Puducherry,2021-04-28,40,4,15,21
475,27,Puducherry,2021-04-29,40,4,18,18
475,27,Puducherry,2021-04-30,40,2,16,22
475,27,Puducherry,2021-05-01,40,14,10,16
475,27,Puducherry,2021-05-02,39,21,8,10
475,27,Puducherry,2021-05-03,40,4,22,14
475,27,Puducherry,2021-05-04,40,3,17,20
475,27,Puducherry,2021-05-05,39,4,17,18
475,27,Puducherry,2021-05-06,40,5,17,18
475,27,Puducherry,2021-05-07,39,1,18,20
475,27,Puducherry,2021-05-08,39,7,14,18
475,27,Puducherry,2021-05-09,39,23,7,9
475,27,Puducherry,2021-05-10,39,2,15,22
475,27,Puducherry,2021-05-11,39,6,19,14
475,27,Puducherry,2021-05-12,39,2,20,17
475,27,Puducherry,2021-05-13,39,6,17,16
475,27,Puducherry,2021-05-14,39,1,19,19
475,27,Puducherry,2021-05-15,39,4,17,18
475,27,Puducherry,2021-05-16,39,5,23,11
475,27,Puducherry,2021-05-17,39,4,18,17
475,27,Puducherry,2021-05-18,39,3,20,16
475,27,Puducherry,2021-05-19,39,2,20,17
475,27,Puducherry,2021-05-20,39,2,21,16
475,27,Puducherry,2021-05-21,39,4,20,15
475,27,Puducherry,2021-05-22,39,5,21,13
475,27,Puducherry,2021-05-23,39,20,6,13
475,27,Puducherry,2021-05-24,39,2,18,19
475,27,Puducherry,2021-05-25,40,7,16,17
546,31,Pudukkottai,2021-04-26,56,14,21,21
546,31,Pudukkottai,2021-04-27,56,13,25,18
546,31,Pudukkottai,2021-04-28,55,5,27,23
546,31,Pudukkottai,2021-04-29,54,11,27,16
546,31,Pudukkottai,2021-04-30,56,15,26,15
546,31,Pudukkottai,2021-05-01,52,19,18,15
546,31,Pudukkottai,2021-05-02,51,41,7,3
546,31,Pudukkottai,2021-05-03,52,15,24,13
546,31,Pudukkottai,2021-05-04,51,13,27,11
546,31,Pudukkottai,2021-05-05,51,14,23,14
546,31,Pudukkottai,2021-05-06,50,9,26,15
546,31,Pudukkottai,2021-05-07,50,3,27,20
546,31,Pudukkottai,2021-05-08,50,14,15,21
546,31,Pudukkottai,2021-05-09,50,40,6,4
546,31,Pudukkottai,2021-05-10,49,6,24,19
546,31,Pudukkottai,2021-05-11,49,15,22,12
546,31,Pudukkottai,2021-05-12,47,7,23,17
546,31,Pudukkottai,2021-05-13,49,4,24,21
546,31,Pudukkottai,2021-05-14,48,12,22,14
546,31,Pudukkottai,2021-05-15,49,12,21,16
546,31,Pudukkottai,2021-05-16,49,41,5,3
546,31,Pudukkottai,2021-05-17,49,8,22,19
546,31,Pudukkottai,2021-05-18,44,18,18,8
546,31,Pudukkottai,2021-05-19,49,20,18,11
546,31,Pudukkottai,2021-05-20,49,17,16,16
546,31,Pudukkottai,2021-05-21,51,21,17,13
546,31,Pudukkottai,2021-05-22,49,19,17,13
546,31,Pudukkottai,2021-05-23,50,41,6,3
546,31,Pudukkottai,2021-05-24,52,21,17,14
546,31,Pudukkottai,2021-05-25,50,8,25,17
227,14,Pulwama,2021-04-26,86,11,13,62
227,14,Pulwama,2021-04-27,59,27,8,24
227,14,Pulwama,2021-04-28,87,6,17,64
227,14,Pulwama,2021-04-29,82,31,14,37
227,14,Pulwama,2021-04-30,74,57,4,13
227,14,Pulwama,2021-05-01,32,26,3,3
227,14,Pulwama,2021-05-02,67,5,13,49
227,14,Pulwama,2021-05-03,59,20,14,25
227,14,Pulwama,2021-05-04,63,52,3,8
227,14,Pulwama,2021-05-05,80,4,16,60
227,14,Pulwama,2021-05-06,64,40,6,18
227,14,Pulwama,2021-05-07,79,4,8,67
227,14,Pulwama,2021-05-08,60,33,5,22
227,14,Pulwama,2021-05-09,12,2,1,9
227,14,Pulwama,2021-05-10,4,1,1,2
227,14,Pulwama,2021-05-11,0,0,0,0
227,14,Pulwama,2021-05-12,0,0,0,0
227,14,Pulwama,2021-05-13,0,0,0,0
227,14,Pulwama,2021-05-14,0,0,0,0
227,14,Pulwama,2021-05-15,0,0,0,0
227,14,Pulwama,2021-05-16,0,0,0,0
227,14,Pulwama,2021-05-17,0,0,0,0
227,14,Pulwama,2021-05-18,0,0,0,0
227,14,Pulwama,2021-05-19,2,0,1,1
227,14,Pulwama,2021-05-20,4,0,2,2
227,14,Pulwama,2021-05-21,3,0,0,3
227,14,Pulwama,2021-05-22,45,0,11,34
227,14,Pulwama,2021-05-23,23,0,3,20
227,14,Pulwama,2021-05-24,53,0,9,44
227,14,Pulwama,2021-05-25,32,0,2,30
363,21,Pune,2021-04-26,666,105,251,310
363,21,Pune,2021-04-27,564,201,138,225
363,21,Pune,2021-04-28,471,284,78,109
363,21,Pune,2021-04-29,644,158,195,291
363,21,Pune,2021-04-30,517,229,89,199
363,21,Pune,2021-05-01,227,179,19,29
363,21,Pune,2021-05-02,128,106,8,14
363,21,Pune,2021-05-03,135,96,16,23
363,21,Pune,2021-05-04,66,37,10,19
363,21,Pune,2021-05-05,436,37,177,222
363,21,Pune,2021-05-06,224,53,61,110
363,21,Pune,2021-05-07,299,13,92,194
363,21,Pune,2021-05-08,60,5,24,31
363,21,Pune,2021-05-09,43,2,22,19
363,21,Pune,2021-05-10,357,16,116,225
363,21,Pune,2021-05-11,116,6,27,83
363,21,Pune,2021-05-12,425,22,174,229
363,21,Pune,2021-05-13,290,18,95,177
363,21,Pune,2021-05-14,140,12,43,85
363,21,Pune,2021-05-15,82,6,26,50
363,21,Pune,2021-05-16,26,3,8,15
363,21,Pune,2021-05-17,20,1,12,7
363,21,Pune,2021-05-18,23,4,11,8
363,21,Pune,2021-05-19,261,15,105,141
363,21,Pune,2021-05-20,115,6,33,76
363,21,Pune,2021-05-21,60,3,31,26
363,21,Pune,2021-05-22,57,3,19,35
363,21,Pune,2021-05-23,151,7,39,105
363,21,Pune,2021-05-24,191,11,50,130
363,21,Pune,2021-05-25,78,12,27,39
732,36,Purba Medinipore,2021-04-26,73,0,6,67
732,36,Purba Medinipore,2021-04-27,40,0,2,38
732,36,Purba Medinipore,2021-04-28,50,3,3,44
732,36,Purba Medinipore,2021-04-29,42,0,1,41
732,36,Purba Medinipore,2021-04-30,56,1,1,54
732,36,Purba Medinipore,2021-05-01,28,0,2,26
732,36,Purba Medinipore,2021-05-03,79,0,10,69
732,36,Purba Medinipore,2021-05-04,48,2,7,39
732,36,Purba Medinipore,2021-05-05,27,3,4,20
732,36,Purba Medinipore,2021-05-06,25,2,2,21
732,36,Purba Medinipore,2021-05-07,63,0,4,59
732,36,Purba Medinipore,2021-05-08,31,0,1,30
732,36,Purba Medinipore,2021-05-09,5,0,2,3
732,36,Purba Medinipore,2021-05-10,27,0,4,23
732,36,Purba Medinipore,2021-05-11,13,0,2,11
732,36,Purba Medinipore,2021-05-12,67,0,3,64
732,36,Purba Medinipore,2021-05-13,34,0,9,25
732,36,Purba Medinipore,2021-05-14,6,0,0,6
732,36,Purba Medinipore,2021-05-15,11,0,0,11
732,36,Purba Medinipore,2021-05-16,4,1,0,3
732,36,Purba Medinipore,2021-05-17,16,0,2,14
732,36,Purba Medinipore,2021-05-18,16,0,3,13
732,36,Purba Medinipore,2021-05-19,24,0,6,18
732,36,Purba Medinipore,2021-05-20,20,0,1,19
732,36,Purba Medinipore,2021-05-21,9,0,0,9
732,36,Purba Medinipore,2021-05-22,6,0,0,6
732,36,Purba Medinipore,2021-05-23,2,0,0,2
732,36,Purba Medinipore,2021-05-24,67,0,9,58
732,36,Purba Medinipore,2021-05-25,2,0,0,2
463,26,Puri,2021-04-26,36,0,14,22
463,26,Puri,2021-04-27,9,1,4,4
463,26,Puri,2021-04-28,3,0,0,3
463,26,Puri,2021-04-29,2,0,0,2
463,26,Puri,2021-04-30,29,0,15,14
463,26,Puri,2021-05-01,0,0,0,0
463,26,Puri,2021-05-02,0,0,0,0
463,26,Puri,2021-05-03,1,0,1,0
463,26,Puri,2021-05-04,1,0,0,1
463,26,Puri,2021-05-05,1,0,1,0
463,26,Puri,2021-05-06,7,0,1,6
463,26,Puri,2021-05-07,7,0,0,7
463,26,Puri,2021-05-08,4,1,0,3
463,26,Puri,2021-05-09,0,0,0,0
463,26,Puri,2021-05-10,29,0,8,21
463,26,Puri,2021-05-11,11,0,2,9
463,26,Puri,2021-05-12,8,0,0,8
463,26,Puri,2021-05-13,8,0,0,8
463,26,Puri,2021-05-14,6,0,0,6
463,26,Puri,2021-05-15,7,0,0,7
463,26,Puri,2021-05-16,0,0,0,0
463,26,Puri,2021-05-17,9,0,0,9
463,26,Puri,2021-05-18,29,1,6,22
463,26,Puri,2021-05-19,9,0,0,9
463,26,Puri,2021-05-20,5,0,0,5
463,26,Puri,2021-05-21,5,0,0,5
463,26,Puri,2021-05-22,47,0,16,31
463,26,Puri,2021-05-23,10,0,0,10
463,26,Puri,2021-05-24,26,0,3,23
463,26,Puri,2021-05-25,18,0,1,17
73,5,Purnia,2021-04-26,90,62,22,6
73,5,Purnia,2021-04-27,90,62,19,9
73,5,Purnia,2021-04-28,91,62,21,8
73,5,Purnia,2021-04-29,91,65,22,4
73,5,Purnia,2021-04-30,91,81,9,1
73,5,Purnia,2021-05-01,36,22,12,2
73,5,Purnia,2021-05-02,37,18,17,2
73,5,Purnia,2021-05-03,35,11,23,1
73,5,Purnia,2021-05-04,29,9,18,2
73,5,Purnia,2021-05-05,28,4,23,1
73,5,Purnia,2021-05-06,30,5,23,2
73,5,Purnia,2021-05-07,29,20,8,1
73,5,Purnia,2021-05-08,34,23,9,2
73,5,Purnia,2021-05-09,44,19,22,3
73,5,Purnia,2021-05-10,40,13,23,4
73,5,Purnia,2021-05-11,40,14,23,3
73,5,Purnia,2021-05-12,51,16,28,7
73,5,Purnia,2021-05-13,30,2,20,8
73,5,Purnia,2021-05-14,27,1,21,5
73,5,Purnia,2021-05-15,42,0,33,9
73,5,Purnia,2021-05-16,60,9,40,11
73,5,Purnia,2021-05-17,33,4,24,5
73,5,Purnia,2021-05-18,26,0,21,5
73,5,Purnia,2021-05-19,40,10,28,2
73,5,Purnia,2021-05-20,58,5,43,10
73,5,Purnia,2021-05-21,51,15,28,8
73,5,Purnia,2021-05-22,37,19,16,2
73,5,Purnia,2021-05-23,63,14,37,12
73,5,Purnia,2021-05-24,71,16,48,7
73,5,Purnia,2021-05-25,47,22,19,6
733,36,Purulia,2021-04-26,152,64,41,47
733,36,Purulia,2021-04-27,129,86,16,27
733,36,Purulia,2021-04-28,89,50,17,22
733,36,Purulia,2021-04-29,66,36,16,14
733,36,Purulia,2021-04-30,156,61,48,47
733,36,Purulia,2021-05-01,47,46,0,1
733,36,Purulia,2021-05-02,57,57,0,0
733,36,Purulia,2021-05-03,139,57,50,32
733,36,Purulia,2021-05-04,90,52,19,19
733,36,Purulia,2021-05-05,73,37,19,17
733,36,Purulia,2021-05-06,95,62,17,16
733,36,Purulia,2021-05-07,154,94,27,33
733,36,Purulia,2021-05-08,60,37,11,12
733,36,Purulia,2021-05-09,6,5,0,1
733,36,Purulia,2021-05-10,135,83,30,22
733,36,Purulia,2021-05-11,50,15,20,15
733,36,Purulia,2021-05-12,65,17,22,26
733,36,Purulia,2021-05-13,58,17,16,25
733,36,Purulia,2021-05-14,97,94,0,3
733,36,Purulia,2021-05-15,45,26,3,16
733,36,Purulia,2021-05-16,6,6,0,0
733,36,Purulia,2021-05-17,136,102,14,20
733,36,Purulia,2021-05-18,61,19,19,23
733,36,Purulia,2021-05-19,62,17,12,33
733,36,Purulia,2021-05-20,59,27,12,20
733,36,Purulia,2021-05-21,93,55,11,27
733,36,Purulia,2021-05-22,55,20,11,24
733,36,Purulia,2021-05-23,63,24,12,27
733,36,Purulia,2021-05-24,115,45,28,42
